Id,y
51685,2.0435278
51686,1.8361163
51687,1.7478472
51688,1.891598
51689,2.1864493
51690,1.5034312
51691,1.4194442
51692,2.1231291
51693,2.1954582
51694,1.4515098
51695,1.7986872
51696,1.7576138
51697,2.1124015
51698,2.5939925
51699,1.6892315
51700,2.0188267
51701,0.9542777
51702,1.9323705
51703,2.0641744
51704,2.1033773
51705,2.1462924
51706,1.4978527
51707,2.0734005
51708,1.8040841
51709,2.2060583
51710,1.2683036
51711,1.9254436
51712,2.3289912
51713,1.8215209
51714,1.8276958
51715,1.6362079
51716,1.698534
51717,1.8345054
51718,1.2082896
51719,2.093167
51720,1.928374
51721,1.3587093
51722,2.0437977
51723,2.1821818
51724,1.7908219
51725,1.6496365
51726,1.4642781
51727,1.990491
51728,1.6723031
51729,2.134157
51730,1.8121645
51731,2.3696907
51732,1.7482785
51733,2.2525647
51734,1.94378
51735,2.0743763
51736,1.8152976
51737,1.7166871
51738,2.2679255
51739,1.8066953
51740,1.6554314
51741,1.8628049
51742,2.3776577
51743,1.8952826
51744,2.1532376
51745,2.2105637
51746,1.2317078
51747,1.6576649
51748,1.7153349
51749,1.2370647
51750,2.2791374
51751,2.1170464
51752,2.3345604
51753,2.1917725
51754,2.1428363
51755,1.638541
51756,1.772041
51757,1.6588924
51758,2.1708987
51759,1.805662
51760,1.5797135
51761,1.863892
51762,2.393831
51763,2.0105748
51764,1.9093668
51765,1.9445527
51766,1.6975067
51767,1.8305529
51768,2.294554
51769,1.8610647
51770,1.935232
51771,1.6386043
51772,1.9184084
51773,1.4415522
51774,2.0906422
51775,2.4732985
51776,1.9169526
51777,1.4152894
51778,2.3115282
51779,1.504752
51780,1.3739634
51781,2.087528
51782,1.9062446
51783,1.4570458
51784,2.3453753
51785,2.1568534
51786,1.9998447
51787,1.9916055
51788,2.0469947
51789,1.8691683
51790,1.7828054
51791,1.6201993
51792,2.3066413
51793,1.7873521
51794,1.9109659
51795,1.5603933
51796,2.2094307
51797,1.5318438
51798,1.9746058
51799,2.4678879
51800,2.163873
51801,1.74054
51802,1.3758312
51803,1.5813824
51804,1.7457465
51805,1.9856637
51806,1.555697
51807,1.937314
51808,2.138815
51809,1.5679356
51810,1.6922964
51811,1.8260348
51812,1.9403983
51813,2.642645
51814,1.602161
51815,1.8766149
51816,1.7931359
51817,1.8270584
51818,1.7848222
51819,1.7305359
51820,1.9961673
51821,2.4087164
51822,1.9671686
51823,1.6301271
51824,1.5204294
51825,1.9706913
51826,1.7960347
51827,1.326384
51828,1.7193776
51829,2.0863202
51830,2.131488
51831,2.0843399
51832,1.9112138
51833,2.0081568
51834,1.4563866
51835,1.5487441
51836,2.5488842
51837,1.8419405
51838,2.3666613
51839,2.0727766
51840,2.2220323
51841,2.1573527
51842,1.5531355
51843,1.6704978
51844,1.4517242
51845,1.742033
51846,2.5746136
51847,2.281268
51848,2.7109308
51849,2.0009634
51850,1.9601443
51851,2.1109543
51852,1.8200833
51853,1.2109978
51854,1.9007393
51855,2.1156266
51856,2.3223803
51857,1.990243
51858,2.0398214
51859,0.9958789
51860,2.5649793
51861,1.974193
51862,1.8812021
51863,2.28751
51864,1.5984553
51865,2.3102567
51866,1.4657239
51867,1.4581894
51868,1.5205019
51869,1.5232621
51870,1.6964477
51871,2.056621
51872,2.1285367
51873,1.8136629
51874,2.2480977
51875,2.0097027
51876,1.323215
51877,2.1702724
51878,1.5846084
51879,1.6215436
51880,1.4020495
51881,2.4926047
51882,1.7619675
51883,2.3279605
51884,2.0562108
51885,2.5012417
51886,1.925545
51887,2.358098
51888,1.8469465
51889,2.1609142
51890,1.4629413
51891,1.3869727
51892,2.0237467
51893,1.9791718
51894,1.9741434
51895,1.4588916
51896,1.6819894
51897,1.9301653
51898,1.8307176
51899,1.5333917
51900,1.3724961
51901,1.6602396
51902,2.1624386
51903,1.9287463
51904,1.9799238
51905,2.2395604
51906,2.3214557
51907,1.498868
51908,2.2949526
51909,1.739817
51910,2.0845845
51911,2.2838635
51912,2.1150515
51913,1.4744499
51914,1.5967256
51915,1.7046089
51916,1.8679154
51917,2.1614366
51918,2.1936738
51919,2.2907336
51920,2.4502738
51921,2.1212177
51922,2.112469
51923,1.7348591
51924,2.032807
51925,2.4691029
51926,1.609943
51927,1.9397006
51928,1.8379256
51929,1.196036
51930,1.8012562
51931,1.6452681
51932,2.2706175
51933,1.9561869
51934,1.9535643
51935,2.4826515
51936,1.5865743
51937,1.7013655
51938,1.9099183
51939,1.7280338
51940,2.4033449
51941,2.1792705
51942,1.6552343
51943,1.8258975
51944,1.868176
51945,2.0796566
51946,1.6957895
51947,2.2723327
51948,1.4565318
51949,1.5480237
51950,1.8471165
51951,2.0502775
51952,1.6933906
51953,2.287726
51954,2.1891756
51955,1.4592866
51956,2.1739457
51957,1.1428516
51958,1.6946423
51959,2.4639256
51960,1.9206208
51961,1.731748
51962,1.749043
51963,1.692042
51964,2.1966593
51965,1.5622092
51966,1.6927121
51967,1.5355307
51968,2.2660215
51969,1.5759385
51970,2.065283
51971,1.3696768
51972,2.2516935
51973,1.7723135
51974,1.864216
51975,1.7916349
51976,2.292336
51977,1.5649688
51978,1.941038
51979,1.2072796
51980,1.7915777
51981,1.9808735
51982,1.5698268
51983,1.9107777
51984,1.8348165
51985,1.9059317
51986,2.1643414
51987,1.8893187
51988,2.272472
51989,2.0318627
51990,1.4527304
51991,1.6683019
51992,1.6145893
51993,2.4171627
51994,2.2294142
51995,2.0808983
51996,1.4591517
51997,2.3771315
51998,2.0854096
51999,2.172757
52000,1.5461855
52001,2.1822128
52002,1.8717713
52003,1.7745614
52004,1.8215913
52005,1.6746067
52006,1.8275295
52007,2.4543898
52008,2.4499495
52009,1.9006746
52010,2.0846047
52011,1.89782
52012,1.4353814
52013,2.0780838
52014,2.0678515
52015,2.2897825
52016,1.4057146
52017,1.8052018
52018,1.7256453
52019,1.6937958
52020,1.868709
52021,1.5314574
52022,1.6153768
52023,2.1688902
52024,1.8510762
52025,2.4865794
52026,1.5034789
52027,1.8391638
52028,1.5497619
52029,1.744534
52030,2.0965257
52031,1.5704663
52032,2.1622279
52033,2.282963
52034,1.8132552
52035,2.1900291
52036,2.5098078
52037,2.0879755
52038,2.0287468
52039,1.6193273
52040,1.7094843
52041,2.1657102
52042,2.03938
52043,1.719665
52044,2.0901942
52045,2.0950248
52046,2.2044241
52047,2.1865501
52048,1.5891577
52049,1.6789175
52050,1.9272219
52051,1.7434206
52052,1.9053758
52053,1.3461683
52054,1.8705465
52055,1.5440328
52056,1.225392
52057,2.1917474
52058,2.239858
52059,1.9289834
52060,1.7600476
52061,1.94483
52062,1.4669769
52063,1.5110807
52064,2.20182
52065,1.8246799
52066,1.9430863
52067,2.40397
52068,1.8271927
52069,2.3399143
52070,1.8167094
52071,1.8246228
52072,1.819384
52073,2.1677537
52074,1.6814548
52075,1.9268136
52076,1.8156234
52077,2.567816
52078,2.7649045
52079,2.2114007
52080,2.2633579
52081,2.2797549
52082,1.486081
52083,1.3289292
52084,1.7271171
52085,1.8730017
52086,1.4790001
52087,2.0940998
52088,1.1709619
52089,1.6852512
52090,1.9121711
52091,2.0408797
52092,1.6034912
52093,1.0553964
52094,1.6338336
52095,2.5697477
52096,1.6917647
52097,2.2882621
52098,2.0515065
52099,2.5327728
52100,2.4058363
52101,1.8240001
52102,1.9953939
52103,1.807166
52104,1.4704831
52105,2.0611224
52106,1.2143295
52107,1.321109
52108,1.6538209
52109,1.966532
52110,1.5992897
52111,1.2607384
52112,1.7028228
52113,1.850338
52114,2.482518
52115,1.8845351
52116,2.062388
52117,1.3767327
52118,1.3833094
52119,1.7184215
52120,2.029441
52121,1.9034498
52122,1.2497728
52123,1.7890285
52124,2.4881308
52125,1.6530797
52126,1.9290681
52127,1.3041456
52128,1.8614402
52129,1.3454548
52130,2.0488226
52131,2.0755389
52132,1.9459658
52133,1.7725377
52134,1.7954911
52135,2.4375272
52136,2.0463407
52137,1.9850996
52138,2.3533373
52139,1.7406114
52140,2.12559
52141,1.8462025
52142,1.8698539
52143,1.8677753
52144,1.9172274
52145,2.261162
52146,1.9312054
52147,2.068295
52148,1.922623
52149,1.9695681
52150,1.2982515
52151,2.5561144
52152,1.6970599
52153,2.4724476
52154,2.1754985
52155,2.1062996
52156,2.359172
52157,1.8280318
52158,1.6506019
52159,1.284462
52160,2.2371366
52161,1.8368717
52162,1.8368385
52163,1.6025681
52164,1.9364723
52165,1.9862322
52166,1.9289614
52167,1.4530528
52168,1.895808
52169,1.7187968
52170,1.9407883
52171,1.9602692
52172,1.5154922
52173,1.762619
52174,1.96432
52175,2.132583
52176,2.0175045
52177,1.7800151
52178,2.335827
52179,2.1919749
52180,1.8413147
52181,2.1416004
52182,2.153828
52183,1.7283237
52184,1.8244617
52185,2.3614757
52186,2.4612155
52187,2.0020766
52188,1.9481277
52189,1.8822911
52190,2.2306883
52191,1.3465376
52192,1.5409434
52193,1.6142987
52194,1.6765033
52195,1.9830725
52196,1.4633465
52197,1.217776
52198,2.0416737
52199,1.2844925
52200,2.1194947
52201,1.9348062
52202,2.1053195
52203,2.1697702
52204,2.067422
52205,2.4604766
52206,1.7047472
52207,2.7495186
52208,1.5571555
52209,2.0118287
52210,1.6536415
52211,1.7665246
52212,1.5079784
52213,1.6417661
52214,1.9020604
52215,1.9160274
52216,1.5798856
52217,1.7679336
52218,1.5959941
52219,1.3112322
52220,2.163694
52221,2.1002066
52222,1.5983185
52223,1.8062017
52224,1.8738182
52225,2.0632477
52226,1.5983462
52227,1.2473266
52228,1.9510497
52229,1.7714062
52230,2.2329671
52231,1.7847319
52232,2.0523326
52233,1.8683683
52234,2.0361373
52235,2.315639
52236,2.2053664
52237,2.0027523
52238,2.0398884
52239,2.5360014
52240,1.774706
52241,2.3236766
52242,1.4535928
52243,1.0465821
52244,2.3341043
52245,1.1542988
52246,1.7609905
52247,1.3922118
52248,1.5884684
52249,1.7123792
52250,1.9710846
52251,2.0005765
52252,2.0553312
52253,2.181807
52254,1.2865125
52255,1.763315
52256,1.8997073
52257,2.2388165
52258,2.1065004
52259,2.2079794
52260,1.8927554
52261,1.823321
52262,1.8077813
52263,1.7980857
52264,2.0892878
52265,1.867022
52266,2.1357594
52267,2.1843956
52268,2.265983
52269,1.4424034
52270,1.8523828
52271,1.7003993
52272,1.4330412
52273,2.0108202
52274,2.0255702
52275,2.1428616
52276,1.6719533
52277,1.4160844
52278,2.3355927
52279,2.1915796
52280,1.9237986
52281,2.308025
52282,2.0032556
52283,1.9748343
52284,2.0395398
52285,1.9172332
52286,1.5217168
52287,1.2589424
52288,2.462262
52289,2.0116222
52290,1.580883
52291,1.8627676
52292,1.955232
52293,1.6869531
52294,2.0576007
52295,1.5765755
52296,1.5579705
52297,2.0931158
52298,1.1885387
52299,1.9743284
52300,2.1763442
52301,1.653016
52302,2.20818
52303,1.6105332
52304,1.9907788
52305,2.2107096
52306,1.8979378
52307,1.8342224
52308,2.320117
52309,1.5251935
52310,1.9042379
52311,1.8927445
52312,1.6946255
52313,1.6118263
52314,1.9615405
52315,1.8919458
52316,1.4436864
52317,1.71206
52318,1.6655966
52319,1.8459945
52320,1.8750579
52321,2.5736837
52322,2.0864105
52323,1.8879066
52324,1.4923074
52325,2.0625765
52326,1.3174409
52327,2.4091985
52328,1.7292532
52329,2.0616224
52330,1.9676385
52331,2.1560893
52332,1.6964029
52333,1.3463904
52334,1.4851686
52335,2.1017454
52336,1.6128527
52337,2.1966863
52338,2.1384902
52339,2.4092224
52340,1.780481
52341,1.7779733
52342,1.4986712
52343,1.4066658
52344,1.7135558
52345,2.1540961
52346,2.2725525
52347,1.8224916
52348,1.4383178
52349,1.2013562
52350,2.4211698
52351,2.004598
52352,1.1591024
52353,1.7878106
52354,1.633774
52355,2.5804524
52356,1.5003135
52357,2.6716123
52358,1.5243449
52359,1.6257896
52360,2.1928697
52361,1.4939367
52362,1.8491949
52363,1.4441698
52364,1.7967048
52365,1.8401742
52366,1.3701135
52367,1.3452054
52368,2.0192492
52369,1.9103961
52370,1.661779
52371,2.0121224
52372,2.043818
52373,1.8919427
52374,1.6991185
52375,1.3650427
52376,1.9974489
52377,1.3155515
52378,1.4333792
52379,1.5192525
52380,2.3035605
52381,2.2002993
52382,2.0051
52383,2.2616372
52384,1.94307
52385,1.2991356
52386,1.4871118
52387,2.241322
52388,1.4572731
52389,1.5193764
52390,2.1144767
52391,2.4956858
52392,1.9002788
52393,1.9128559
52394,1.4055405
52395,1.7765528
52396,2.6046913
52397,2.6175072
52398,2.202493
52399,1.5161228
52400,2.004869
52401,0.8533644
52402,1.8916835
52403,2.0770547
52404,2.0420659
52405,1.5548354
52406,1.1668819
52407,1.6741784
52408,1.9905049
52409,1.4081812
52410,2.1478765
52411,2.0246594
52412,1.6766343
52413,1.9688035
52414,2.0015976
52415,1.9391787
52416,1.9490976
52417,2.034603
52418,1.9533451
52419,1.9952309
52420,1.4009752
52421,2.3744452
52422,1.4391731
52423,1.8356636
52424,1.5323945
52425,2.0240185
52426,2.3146203
52427,1.5575259
52428,1.9567926
52429,2.4976895
52430,2.2380311
52431,1.943775
52432,1.8804746
52433,2.0024505
52434,1.1652734
52435,2.289991
52436,1.8438674
52437,1.0724771
52438,1.8037717
52439,1.910036
52440,1.8408597
52441,1.8988967
52442,2.2490551
52443,1.8705913
52444,2.2068133
52445,2.2092788
52446,2.2808113
52447,1.2326405
52448,1.3520076
52449,2.3154244
52450,2.1137094
52451,2.6210203
52452,1.4904299
52453,1.7875394
52454,1.63804
52455,2.1215453
52456,1.869178
52457,2.0045745
52458,2.149002
52459,1.3262638
52460,2.0578508
52461,2.4911036
52462,2.1838021
52463,1.3569922
52464,1.3467547
52465,1.5456804
52466,2.2469845
52467,1.3663849
52468,1.9867586
52469,2.1910226
52470,1.323772
52471,1.6748579
52472,1.780493
52473,1.8969625
52474,1.8687203
52475,2.3745096
52476,1.2175771
52477,2.6492252
52478,1.8862319
52479,1.4286436
52480,1.6776158
52481,2.003786
52482,2.5227764
52483,2.0383255
52484,2.37742
52485,1.9486386
52486,1.328011
52487,2.0533402
52488,1.398407
52489,1.9560986
52490,1.3008492
52491,1.5397264
52492,2.1731658
52493,1.7089753
52494,1.2670696
52495,1.5989381
52496,1.7016987
52497,2.0432308
52498,2.2614343
52499,2.5358403
52500,1.9799958
52501,2.1298592
52502,2.3864174
52503,1.7726243
52504,1.8673841
52505,2.2739093
52506,1.786023
52507,2.1670928
52508,2.1938007
52509,2.1321294
52510,2.1583045
52511,1.5631644
52512,1.5827625
52513,1.3532141
52514,2.1049492
52515,1.8629777
52516,1.5485197
52517,2.0735016
52518,1.7150403
52519,1.8787469
52520,2.0148866
52521,1.4026552
52522,1.982134
52523,1.3295087
52524,2.484126
52525,2.6118605
52526,1.635171
52527,2.129212
52528,1.6725768
52529,1.7278812
52530,2.0806644
52531,1.2834191
52532,1.1582569
52533,2.4660923
52534,2.2960505
52535,1.7643721
52536,1.985674
52537,1.5766733
52538,1.7171552
52539,2.355342
52540,1.8263078
52541,1.1636028
52542,2.0794573
52543,2.5117507
52544,1.7820706
52545,1.7240692
52546,1.2518392
52547,1.7485234
52548,2.0186946
52549,1.8899992
52550,1.8432024
52551,1.7983255
52552,2.092278
52553,1.9301101
52554,1.9943532
52555,1.571067
52556,1.9002272
52557,2.0978427
52558,1.5322832
52559,1.4355873
52560,1.926356
52561,2.089376
52562,1.6096889
52563,1.7476654
52564,2.1942585
52565,2.0968065
52566,2.236298
52567,1.2516807
52568,1.983022
52569,1.8773668
52570,1.8662057
52571,2.071258
52572,2.4401405
52573,1.7510511
52574,1.8702049
52575,2.143221
52576,1.8291967
52577,1.2597171
52578,1.814572
52579,2.1208024
52580,2.0950403
52581,1.8718234
52582,1.8094956
52583,1.790237
52584,2.207341
52585,2.5064356
52586,1.9821197
52587,1.3032973
52588,1.9706463
52589,1.5110906
52590,2.7268083
52591,2.187919
52592,1.9622666
52593,1.5439777
52594,1.9381796
52595,2.051448
52596,2.1601806
52597,1.2056243
52598,2.3692806
52599,1.7338164
52600,1.9038795
52601,1.574643
52602,1.930352
52603,2.0023968
52604,2.1024323
52605,1.8663418
52606,1.5328928
52607,2.0203402
52608,1.7946784
52609,0.7796626
52610,1.8967756
52611,1.5665995
52612,1.7508923
52613,2.0519109
52614,1.9999207
52615,1.9232131
52616,1.7892599
52617,2.214582
52618,1.474353
52619,2.008728
52620,1.7718588
52621,1.5594807
52622,1.5438704
52623,2.2170393
52624,1.5482212
52625,1.9921019
52626,2.0346644
52627,2.2027245
52628,1.8444519
52629,1.7879231
52630,1.683377
52631,1.8232086
52632,1.7056832
52633,2.3096178
52634,1.2471867
52635,1.5507581
52636,1.5058116
52637,2.0621617
52638,1.5418881
52639,2.177776
52640,1.8547711
52641,1.8414848
52642,2.2021291
52643,1.8940562
52644,1.6484857
52645,2.1724305
52646,2.3480446
52647,2.519257
52648,1.851113
52649,2.1272702
52650,2.0516536
52651,2.1230254
52652,2.1002073
52653,2.084386
52654,1.957652
52655,1.525252
52656,2.4002755
52657,1.5216775
52658,1.4391223
52659,1.9848436
52660,1.7421223
52661,1.6583581
52662,2.4037662
52663,1.9200579
52664,1.797345
52665,2.3663976
52666,2.071504
52667,2.163187
52668,2.028575
52669,1.5963161
52670,1.7545415
52671,2.2201045
52672,1.926129
52673,1.8820381
52674,1.1456152
52675,1.5853739
52676,2.276978
52677,1.6478122
52678,2.1702518
52679,2.365021
52680,1.7725418
52681,1.5459045
52682,2.035186
52683,2.1237326
52684,1.3036281
52685,2.1939416
52686,1.2835702
52687,2.1686766
52688,2.0777314
52689,0.87032056
52690,2.335465
52691,2.1095374
52692,1.648085
52693,1.5111942
52694,1.7265018
52695,1.948916
52696,1.6269624
52697,1.7573433
52698,1.7828909
52699,1.7181604
52700,2.1963348
52701,1.6595644
52702,2.3383443
52703,1.8057997
52704,1.5421916
52705,2.1102076
52706,1.5712312
52707,1.4700029
52708,2.2036006
52709,1.98486
52710,1.9338461
52711,1.965172
52712,2.4905083
52713,1.6445338
52714,1.4501598
52715,1.8690158
52716,2.120491
52717,1.6754076
52718,1.9785824
52719,2.419947
52720,2.2871957
52721,1.8573091
52722,1.8717716
52723,1.8332036
52724,2.540903
52725,1.8824217
52726,1.4247086
52727,1.3637817
52728,2.4138024
52729,1.506553
52730,1.6647679
52731,1.4207958
52732,2.2313278
52733,2.0400276
52734,2.057079
52735,1.709441
52736,1.8802097
52737,2.172541
52738,2.5070846
52739,1.681174
52740,2.1323004
52741,1.5989114
52742,2.0817688
52743,1.8093189
52744,1.6671996
52745,1.5288327
52746,1.3421956
52747,1.9348941
52748,1.5133803
52749,2.1982949
52750,1.4366308
52751,2.0074475
52752,2.2058334
52753,1.537028
52754,1.8036982
52755,1.5441433
52756,1.4897538
52757,2.0797932
52758,2.1813977
52759,2.2640529
52760,1.6381233
52761,2.4475758
52762,1.8350754
52763,1.4413726
52764,1.2533978
52765,1.2527238
52766,1.9147941
52767,1.5612209
52768,2.022364
52769,2.2871335
52770,2.651309
52771,1.8708103
52772,1.6783025
52773,1.8337829
52774,2.0726283
52775,1.9554067
52776,2.2677615
52777,2.5508618
52778,1.954435
52779,1.4135813
52780,2.0656796
52781,2.0660446
52782,1.6151719
52783,1.8996413
52784,1.5568178
52785,2.2022831
52786,1.633966
52787,1.7810377
52788,2.3641107
52789,1.9978205
52790,2.1831841
52791,1.5499438
52792,1.4868493
52793,1.276518
52794,1.6682044
52795,2.6902847
52796,1.8902571
52797,1.9950498
52798,1.997707
52799,1.381169
52800,1.8251885
52801,1.4984345
52802,2.5189912
52803,1.7662714
52804,2.3908708
52805,2.121066
52806,1.8043199
52807,1.3387327
52808,1.9089893
52809,1.7767464
52810,2.1402633
52811,1.7784314
52812,2.2833436
52813,2.510351
52814,2.069208
52815,1.7475674
52816,2.021556
52817,2.1556754
52818,1.7493837
52819,2.0864186
52820,2.3211234
52821,2.146294
52822,2.1488087
52823,2.3349009
52824,2.1410086
52825,2.2024872
52826,1.9262357
52827,2.080677
52828,1.818325
52829,2.3112874
52830,1.8720397
52831,1.990026
52832,1.8684974
52833,1.1952457
52834,1.8955237
52835,1.4895893
52836,1.7829288
52837,2.4588013
52838,1.348678
52839,1.6549228
52840,1.7262546
52841,1.3705517
52842,1.92684
52843,1.4069281
52844,1.5834006
52845,2.1994264
52846,1.6631348
52847,1.327149
52848,1.5253149
52849,1.946847
52850,2.195131
52851,2.695611
52852,1.4621356
52853,2.0336359
52854,1.9642304
52855,2.0614903
52856,1.106288
52857,1.8095778
52858,1.9341584
52859,2.2525673
52860,1.6716179
52861,2.3511481
52862,2.568355
52863,1.703726
52864,2.1653757
52865,2.244549
52866,2.129901
52867,1.3523378
52868,1.9978228
52869,1.9002211
52870,1.4746151
52871,1.747529
52872,2.2969134
52873,1.7064673
52874,1.7635183
52875,1.840654
52876,1.8758919
52877,2.2214615
52878,2.2543457
52879,1.993208
52880,1.6730808
52881,1.8856429
52882,1.521296
52883,2.2488987
52884,1.5588259
52885,1.6885442
52886,1.8318187
52887,2.5280087
52888,1.5439585
52889,1.9569697
52890,1.8709493
52891,1.6894618
52892,1.964925
52893,1.7986104
52894,2.2424881
52895,1.3658981
52896,2.305438
52897,1.9569671
52898,1.9240565
52899,1.4532701
52900,1.7463442
52901,2.1365724
52902,2.0052953
52903,1.9110408
52904,1.8170767
52905,1.9650732
52906,1.7427692
52907,1.3590912
52908,1.9164001
52909,2.213572
52910,1.7520162
52911,2.1415896
52912,2.0359008
52913,1.0088058
52914,1.6244249
52915,2.2141285
52916,1.8962913
52917,1.8134174
52918,2.3051295
52919,2.0176868
52920,1.7969197
52921,2.2886984
52922,1.6485002
52923,1.1605006
52924,1.0913851
52925,1.2567812
52926,2.1208003
52927,1.6018938
52928,2.1870587
52929,1.7190439
52930,2.0339272
52931,2.2540202
52932,1.9741755
52933,1.4536564
52934,1.6736029
52935,1.6867026
52936,1.8768201
52937,2.0688164
52938,2.1394615
52939,1.5335492
52940,1.8938575
52941,2.3517082
52942,2.1094682
52943,2.0788045
52944,1.7673299
52945,2.01597
52946,1.6613579
52947,1.7088585
52948,2.1721785
52949,1.9144143
52950,1.6949869
52951,2.4128187
52952,2.0755754
52953,1.6411319
52954,1.2337303
52955,1.3994803
52956,1.791667
52957,1.7368511
52958,2.1248114
52959,1.9059278
52960,1.4636936
52961,2.4684737
52962,2.194937
52963,1.7185944
52964,2.0582058
52965,1.9074931
52966,1.5619329
52967,2.2155733
52968,2.2555556
52969,1.8655659
52970,1.9518342
52971,1.7367015
52972,1.6889815
52973,2.4636776
52974,1.5619535
52975,1.82977
52976,1.9645385
52977,2.2699919
52978,2.5770729
52979,1.509617
52980,2.0248625
52981,1.0795007
52982,1.484205
52983,2.0996044
52984,1.2614827
52985,2.1974394
52986,1.7296269
52987,2.4641452
52988,1.3548362
52989,1.4091635
52990,1.7611219
52991,1.7344481
52992,2.0519943
52993,1.6140198
52994,1.8625563
52995,1.5346642
52996,1.9855095
52997,1.8597738
52998,1.8950185
52999,1.8737216
53000,2.138278
53001,1.703891
53002,1.1784669
53003,1.9241788
53004,2.0854294
53005,2.2850204
53006,1.9614527
53007,1.8984673
53008,1.7573581
53009,2.3761644
53010,1.9305454
53011,1.9947482
53012,1.4079863
53013,2.406244
53014,1.5294658
53015,2.0695512
53016,2.032153
53017,1.9525229
53018,1.7164798
53019,1.7105223
53020,1.5805304
53021,1.6433358
53022,1.7882628
53023,1.3452121
53024,2.0414767
53025,1.9032487
53026,1.5286837
53027,2.1518307
53028,2.6465554
53029,1.9988873
53030,1.943936
53031,2.1194336
53032,1.7731515
53033,1.3340629
53034,1.709618
53035,2.3727164
53036,2.414897
53037,1.4219376
53038,1.339238
53039,1.6127204
53040,1.7698151
53041,1.8672571
53042,1.7468753
53043,1.4929489
53044,2.2786338
53045,1.477843
53046,2.07643
53047,1.6228416
53048,1.5516541
53049,1.3290492
53050,2.3444686
53051,1.4339107
53052,1.6592239
53053,1.5235324
53054,2.1379719
53055,1.1452743
53056,2.1248832
53057,1.5292597
53058,2.130821
53059,1.9372184
53060,1.610341
53061,1.595022
53062,2.2465446
53063,1.9020612
53064,2.0935953
53065,1.7243214
53066,1.9748622
53067,1.5689024
53068,2.2043815
53069,2.4349241
53070,2.2116554
53071,1.9161174
53072,1.7409574
53073,1.9572731
53074,1.724176
53075,2.083454
53076,1.4998301
53077,2.2568526
53078,2.0685108
53079,1.426702
53080,1.8464189
53081,1.8547606
53082,1.6461396
53083,2.3190532
53084,1.8498304
53085,1.8373148
53086,1.8442782
53087,2.0225978
53088,1.7001971
53089,1.8793799
53090,2.1825933
53091,1.608361
53092,1.8975458
53093,2.212933
53094,2.0132935
53095,1.0603795
53096,1.7851597
53097,2.3556397
53098,2.0779061
53099,1.9543731
53100,1.3131315
53101,1.8578308
53102,1.649592
53103,1.9300116
53104,2.3673847
53105,1.2822968
53106,2.467308
53107,2.0316987
53108,1.6183096
53109,2.1161478
53110,1.9161344
53111,1.8108513
53112,1.9938465
53113,1.4933932
53114,1.6631497
53115,1.7387458
53116,2.3847866
53117,1.9823611
53118,1.8402545
53119,1.8808538
53120,2.4862194
53121,1.0752716
53122,1.3753196
53123,2.1183093
53124,1.3856076
53125,1.4014004
53126,1.8368002
53127,2.1271145
53128,2.0818343
53129,2.2589748
53130,1.6046073
53131,2.0797458
53132,1.7826989
53133,1.2465982
53134,1.419836
53135,1.626176
53136,2.1493669
53137,1.353574
53138,1.8073621
53139,1.8723454
53140,2.2280626
53141,2.0219862
53142,1.9079357
53143,2.0957453
53144,1.8307948
53145,2.1198943
53146,1.4302173
53147,2.4031277
53148,1.8467082
53149,2.2403057
53150,1.9972093
53151,1.5940728
53152,1.9859877
53153,2.0900204
53154,1.3210803
53155,1.9990349
53156,2.072644
53157,1.6096898
53158,1.9959689
53159,2.3297668
53160,1.249044
53161,2.6834123
53162,1.3958206
53163,1.3855027
53164,2.009318
53165,1.9892415
53166,2.385786
53167,1.9158983
53168,1.7090023
53169,2.265358
53170,1.6473931
53171,2.5672352
53172,2.4050581
53173,1.9464989
53174,1.8948852
53175,1.9480488
53176,1.4235108
53177,1.309005
53178,1.7520344
53179,1.7536663
53180,2.415844
53181,2.323641
53182,2.2189114
53183,2.1182432
53184,1.6601893
53185,2.2528274
53186,2.6628006
53187,2.3855574
53188,2.2226999
53189,1.9126208
53190,2.0817552
53191,1.7638065
53192,1.9932064
53193,2.0899954
53194,1.6460844
53195,2.3528774
53196,2.3126638
53197,2.163885
53198,1.6191012
53199,1.831684
53200,2.0275407
53201,2.2419577
53202,2.1681738
53203,2.5160856
53204,1.623827
53205,1.755881
53206,1.9356619
53207,2.1653004
53208,1.7239987
53209,1.663794
53210,2.0543904
53211,1.3298821
53212,1.8164798
53213,2.1706035
53214,1.5549926
53215,2.363922
53216,1.5120353
53217,1.4334208
53218,2.5352762
53219,1.959876
53220,1.8002758
53221,2.0545225
53222,2.4509912
53223,1.8441896
53224,0.85944027
53225,1.8649871
53226,2.3179986
53227,2.1795356
53228,2.2485862
53229,1.425719
53230,1.6538298
53231,1.9432667
53232,2.1065
53233,1.7121254
53234,1.690207
53235,1.8108661
53236,2.0600617
53237,1.7336589
53238,1.9853804
53239,1.9352179
53240,1.7306527
53241,1.4307994
53242,1.5596253
53243,1.3134724
53244,1.8396963
53245,1.6326435
53246,1.6441201
53247,1.8650211
53248,2.2773373
53249,1.9833149
53250,1.7750516
53251,1.7552581
53252,2.498974
53253,1.80434
53254,1.679889
53255,1.3186512
53256,1.9508872
53257,2.104594
53258,1.7824408
53259,1.3512602
53260,1.9741508
53261,2.2345128
53262,1.9080803
53263,1.486319
53264,1.7656419
53265,1.8270214
53266,1.6113405
53267,1.8929502
53268,1.5627565
